img_url,created,last_name,full_name,price,software_version,first_name,category,files_included,last_version,tags,theme_url,last_update,compatible_browsers,description,author,compatible_with
https://s3.envato.com/files/254237130/fedex-shipping-590x300.jpg,4 October 18,,WordPress WooCommerce FedEx Shipping and Label Plugin,$49,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6",WordPress WooCommerce FedEx Shipping and Label Plugin,"WordPress,eCommerce,WooCommerce,Shipping","JavaScript JS,XML,CSS,PHP",,"address based price,ecommerce,fedex label,fedex printing,fedex real time costing,fedex shipping,First Freight,freight,Ground Home Delivery,label printing,overnight",https://codecanyon.net/item/wordpress-woocommerce-fedex-shipping-and-label-plugin/22628908?s_rank=1,4 October 18,"IE8,IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>How to<strong>Download WordPress WooCommerce FedEx Shipping and Label Plugin</strong> free.. <strong>Buy WordPress WooCommerce FedEx Shipping and Label Plugin</strong> we plugin and use it for your own project.. This Plugin was released on 4 October 18 and updated on 4 October 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>,Crevol,"WooCommerce 3.4.x,WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x"
https://s3.envato.com/files/254073261/preview.jpg,27 September 18,,Timelines for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Timelines for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,elementor page builder,time line,timeline,timeline addons,timeline for elementor,widgets for elementor",https://codecanyon.net/item/timelines-for-elementor-page-builder/22610866?s_rank=30,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Let's<strong>Download Timelines for Elementor Page Builder</strong> free and safe.. <strong>Buy Timelines for Elementor Page Builder</strong> plugin and use it for your project.. This wordpress plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>The best Timelines pack for Elementor page builder. Choose from 15 different customisable Timeline layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254085134/preview.jpg,27 September 18,,Timer Countdowns for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Timer Countdowns for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons for elementor,addons package,countdown,elementor,elementor page builder,timer,timer countdown addons",https://codecanyon.net/item/timer-countdowns-for-elementor-page-builder/22612456?s_rank=29,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Timer Countdowns for Elementor Page Builder</strong> free and safe.. <strong>Buy Timer Countdowns for Elementor Page Builder</strong> plugin and use it for your project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What could you do with this awesome wp-plugin?</span> <span class='desctheme'>The best Countdown pack for Elementor page builder. Choose from 23 different customisable Countdown layouts and styles we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254143591/preview.jpg,27 September 18,,Google Chart Addons for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Google Chart Addons for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,chart,charts,elementor,google,google chars for elementor,google chart widgets,google charts,widgets for elementor",https://codecanyon.net/item/google-charts-addons-for-visual-composer-wordpress-plugin/22619015?s_rank=28,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>How to<strong>Download Google Chart Addons for Elementor Page Builder</strong> free.. <strong>Buy Google Chart Addons for Elementor Page Builder</strong> we plugin and install it for your own project.. This WP Plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'>The best way to showcase your Google charts inside of Elementor page builder. Choose from any customizable Google chart layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of buying Google Chart Addons for Elementor Page Builder plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254143342/preview.jpg,27 September 18,,Opening Hours Widgets for Elementor Pages Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Opening Hours Widgets for Elementor Pages Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,hours,opening hours,opening hours addons,opening hours for elementor,widgets for elementor",https://codecanyon.net/item/opening-hours-widgets-for-elementor-pages-builder/22618994?s_rank=27,27 September 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Today you can<strong>Download Opening Hours Widgets for Elementor Pages Builder</strong> free.. <strong>Buy Opening Hours Widgets for Elementor Pages Builder</strong> plugin and use it for your own project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What could you do with this great plugin?</span> <span class='desctheme'>The best Opening Hours pack for Elementor page builder. Choose from 15 different customisable Opening Hours layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Do you want to buy Opening Hours Widgets for Elementor Pages Builder? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254267954/preview.jpg,27 September 18,,Posts News Tickers for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Posts News Tickers for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,news,news tickers,news tickers addons,news tickers for elementor,news widget,tickers,widgets for elementor",https://codecanyon.net/item/posts-news-tickers-for-elementor-page-builder/22632382?s_rank=26,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download Posts News Tickers for Elementor Page Builder</strong> free.. <strong>Buy Posts News Tickers for Elementor Page Builder</strong> we plugin and use it for your client.. This WP Plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What could you do with this awesome wp-plugin?</span> <span class='desctheme'>The best way to showcase your Post News Tickers inside of Elementor Page Builder. Choose from 6 customizable Post News Tickers layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Do you want to buy Posts News Tickers for Elementor Page Builder? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254268069/preview.jpg,27 September 18,,Post News Scrollers for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Post News Scrollers for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,news,news for elementor,news scrollers,news scrollers for elementor,news scrollers widgets,widgets for elementor",https://codecanyon.net/item/post-news-scrollers-for-elementor-page-builder/22632391?s_rank=25,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Let's<strong>Download Post News Scrollers for Elementor Page Builder</strong> free and safe.. <strong>Buy Post News Scrollers for Elementor Page Builder</strong> we plugin and use it for your client.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>The best way to showcase your Post News Scrollers inside of Elementor page builder. Choose from 6 customizable Post News Scrollers layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Do you want to buy Post News Scrollers for Elementor Page Builder? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254303997/preview.png,27 September 18,,Product Boxes for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Product Boxes for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,product,product addons,product box,product boxes,product boxes addons,product boxes for elementor,widgets for elementor",https://codecanyon.net/item/product-boxes-for-elementor-page-builder/22635449?s_rank=24,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download Product Boxes for Elementor Page Builder</strong> free and safe.. <strong>Buy Product Boxes for Elementor Page Builder</strong> plugin and use it for your project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>The best Product Boxes pack for Elementor page builder. Choose from 26 different customisable Product Box layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of buying Product Boxes for Elementor Page Builder plugin? Let's check out:</span>,bloxthemes,
,27 September 18,,Statistic Counters Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Statistic Counters Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,counter,counter addons,counters,counters for elementor,elementor,stat,statistic addons,stats,widgets for elementor",https://codecanyon.net/item/statistic-counters-elementor-page-builder/22635496?s_rank=23,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Statistic Counters Elementor Page Builder</strong> free.. <strong>Buy Statistic Counters Elementor Page Builder</strong> plugin and use it for your project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What could you do with this awesome wp-plugin?</span> <span class='desctheme'>The best Statistic Counters pack for Elementor page builder. Choose from various different customisable Statistic Counter layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254366099/preview.jpg,27 September 18,,Special Image Hover Effects for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Special Image Hover Effects for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons for elementor,addons package,elementor,hover,hover box,mouseover,over addons,page builder,widgets for elementor",https://codecanyon.net/item/special-image-hover-effects-for-elementor-page-builder/22642142?s_rank=22,27 September 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time! You can<strong>Download Special Image Hover Effects for Elementor Page Builder</strong> free.. <strong>Buy Special Image Hover Effects for Elementor Page Builder</strong> plugin and install it for your project.. This Plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'>The best way to make Image Hover Effects in your Elementor page builder. Choose from 20 customisable Image Hover Effect layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of buying Special Image Hover Effects for Elementor Page Builder plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254366260/preivew.jpg,27 September 18,,Post Accordions for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Post Accordions for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"accordion addons,accordions,accordions for elementor,addons bundle,addons package,elementor,post accordions,post accordions addons,widgets for elementor",https://codecanyon.net/item/post-accordions-for-elementor-page-builder/22642164?s_rank=21,27 September 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download Post Accordions for Elementor Page Builder</strong> free.. <strong>Buy Post Accordions for Elementor Page Builder</strong> plugin and use it for your personal or business site.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>The best way to showcase your Post in a Accordion inside of Elementor Page Builder. Choose from +10 customisable Post Accordion layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of buying this wordpress plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254385196/preview.png,27 September 18,,Video Teasers for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Video Teasers for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,teaser,video,video for elementor,video teasers,video teasers addons,widgets for elementor",https://codecanyon.net/item/video-teasers-for-elementor-page-builder/22644217?s_rank=20,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download Video Teasers for Elementor Page Builder</strong> free.. <strong>Buy Video Teasers for Elementor Page Builder</strong> plugin and use it for your project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>The best Video Teaser pack for Elementor page builder. Choose from 20 different customisable Video Teaser layouts we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254385539/preview.png,27 September 18,,Post Tabs for Elementor Page Builder,$16,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6,WordPress 3.5",Post Tabs for Elementor Page Builder,"WordPress,Add-ons","JavaScript JS,JavaScript JSON,HTML,XML,CSS,PHP",,"addons bundle,addons package,elementor,post,post tab addons,post tabs,tab,tabs for elementor,widgets for elementor",https://codecanyon.net/item/post-tabs-for-elementor-page-builder/22644259?s_rank=19,27 September 18,"IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>It's the time!<strong>Download Post Tabs for Elementor Page Builder</strong> free.. <strong>Buy Post Tabs for Elementor Page Builder</strong> plugin and install it for your own project.. This themeforest plugin was released on 27 September 18 and updated on 27 September 18.</span><span class='dsecond'>Why you should buy this wordpress plugin?</span> <span class='desctheme'>The best way to showcase your Posts in a Tabs Layout inside of Elementor page builder. Choose from 8 customisable Post TAB layouts & Styles we created just for your needs. This pack is truly awesome and unique in its design and usability.</span> <span class='dthird'>Do you want to buy Post Tabs for Elementor Page Builder? Let's check out:</span>,bloxthemes,
https://s3.envato.com/files/254360568/cover.jpg,27 September 18,Radio Player for WordPress,rPlayer - Radio Player for WordPress,$21,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0",rPlayer,"WordPress,Media","JavaScript JS,HTML,CSS,PHP",,"history,icecast,player,plugin,radio,radio station,shoutcast,sticky,streaming,wordpress",https://codecanyon.net/item/rplayer-radio-player-for-wordpress/22588385?s_rank=18,27 September 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download rPlayer Radio Player for WordPress</strong> for free.. <strong>Buy rPlayer</strong> we plugin and install it for your client.. This Plugin was released on 27 September 18 and updated on 27 September 18. Also it is compatible with Layers, WP, WPML, BuddyPress, iThemes, Exchange, Commerce, WooCommerce, Jigoshop, bbPress, Gravity, Forms, Easy, Digital, Downloads, Aesop, Story, Engine, EasyCart, Beaver, Builder, Elementor, Visual, Composer, Cornerstone, Bootstrap, Foundation.</span><span class='dsecond'>Check out what everyone is talking about this wpplugin.</span> <span class='desctheme'>It supports ShoutCast and IceCast radio streaming. The radio stream should be MP3 type. It will also play AAC streams but only on browsers which support AAC.</span> <span class='dthird'>Do you want to buy rPlayer - Radio Player for WordPress? Let's check out:</span>",mmetrodw,"Layers WP,WPML,BuddyPress 3.0.x,iThemes Exchange 1.10.x,WP e-Commerce 3.8.x,WooCommerce 3.4.x,Jigoshop 1.17.x,bbPress 2.5.x,Gravity Forms 1.9.x,Easy Digital Downloads 2.8.x,Aesop Story Engine,WP EasyCart 3.2.x,Beaver Builder 2.0.x,Elementor 1.9.x,Visual Composer 5.1.x,Cornerstone,Bootstrap 4.x,Foundation 6"
https://s3.envato.com/files/254946680/googlebanner-min.jpg,28 September 18,,Advanced Google Maps,$13,"WordPress 4.9.x,WordPress 4.8.x",Advanced Google Maps,"WordPress,eCommerce,WooCommerce,Integrations","JavaScript JS,HTML,CSS,PHP",,"google maps,google maps plugin,map,maps,maps listing,maps plugin,markers,markers listing,wordpress google map,wordpress google maps,wordpress map,wordpress maps,wp google maps",https://codecanyon.net/item/advanced-google-maps/22595260?s_rank=16,28 September 18,"IE11,Firefox,Safari,Opera,Chrome,Edge","<span class='dfirst'>Let's<strong>Download Advanced Google Maps</strong> for free.. <strong>Buy Advanced Google Maps</strong> plugin and install it for your client.. This WP Plugin was released on 28 September 18 and updated on 28 September 18.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>A WordPress Plugin that renders Smooth Open street Maps over WordPress Page/Post using the easy short-code. Additionally, there are other awesome features like Map Styles, Direction Map, Custom marker Location etc. The maps that you add to the page can be customized with ease. Some of the customization that you can carry out using this responsive plugin. There is an awesome collection of user-friendly Short-codes to add unlimited locations by address or latitude and longitude.</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>",weblizar,"WPML,BuddyPress 3.0.x,WP e-Commerce 3.8.x,Bootstrap 4.x"
https://s3.envato.com/files/254368088/590x300.png,28 September 18,,Bottom Sticky Music Player WordPress Plugin,$13,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2",Bottom Sticky Music Player WordPress Plugin,WordPress,"JavaScript JS,CSS,PHP",,"audio player,mp3 player,music,music player,music wordpress,sticky audio player,sticky music player,wordpress audio player,wordpress music,wordpress Music Player,wordpress sticky music,wordpress sticky music player,wp music player,wp sticky music player",https://codecanyon.net/item/bottom-sticky-music-player-wordpress-plugin/22568283?s_rank=15,28 September 18,"IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>How to<strong>Download Bottom Sticky Music Player WordPress Plugin</strong> free.. <strong>Buy Bottom Sticky Music Player WordPress Plugin</strong> plugin and install it for your personal or business site.. This themeforest plugin was released on 28 September 18 and updated on 28 September 18.</span><span class='dsecond'>What could you do with this template?</span> <span class='desctheme'>Bottom Sticky Music Player by CodeSpeedy is a WordPress plugin that can add sticky music player in to the bottom of the WordPress site</span> <span class='dthird'>Are you thinking of installing this wp-plugin? Let's check out:</span>,CodeSpeedy,
https://s3.envato.com/files/253741294/woocommerce-multiseller-marketplce-590x300.jpeg,19 September 18,,WordPress WooCommerce Multi Seller Marketplace Plugin,$89,"WordPress 4.9.x,WordPress 4.8.x,WordPress 4.7.x,WordPress 4.6.1,WordPress 4.6,WordPress 4.5.x,WordPress 4.5.2,WordPress 4.5.1,WordPress 4.5,WordPress 4.4.2,WordPress 4.4.1,WordPress 4.4,WordPress 4.3.1,WordPress 4.3,WordPress 4.2,WordPress 4.1,WordPress 4.0,WordPress 3.9,WordPress 3.8,WordPress 3.7,WordPress 3.6",WordPress WooCommerce Multi Seller Marketplace Plugin,"WordPress,eCommerce,WooCommerce","JavaScript JS,HTML,CSS,PHP",,"admin notification,dashboard,front end coupon,front end products,multiseller,multivendor,seller board,seller profile,selling counters marketplace,vendor board,vendor profile,woocommerce marketplace,woocommerce multivendor",https://codecanyon.net/item/wordpress-woocommerce-multi-seller-marketplace-plugin/22577057?s_rank=60,24 September 18,"IE7,IE8,IE9,IE10,IE11,Firefox,Safari,Opera,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download WordPress WooCommerce Multi Seller Marketplace Plugin</strong> for free.. <strong>Buy WordPress WooCommerce Multi Seller Marketplace Plugin</strong> plugin and install it for your client.. This themeforest plugin was released on 19 September 18 and updated on 24 September 18.</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'>Woocommerce Multivendor Marketplace is a powerful plugin which convert your woocommerce website into a multivendor e-commerce website. Where multiple sellers can sell their products on the same platform and their selling activities can be tracked from a centralized backend.</span> <span class='dthird'>Are you thinking of buying WordPress WooCommerce Multi Seller Marketplace Plugin plugin? Let's check out:</span>,Crevol,"WooCommerce 3.4.x,WooCommerce 3.3.x,WooCommerce 3.2.x,WooCommerce 3.1.x,WooCommerce 3.0.x,WooCommerce 2.6.x"
https://s3.envato.com/files/254122111/1.jpg,19 September 18,Blocks for WordPress Gutenberg Editor,SoloBlocks - Blocks for WordPress Gutenberg Editor,$19,"WordPress 4.9.x,WordPress 4.8.x",SoloBlocks,"WordPress,Add-ons","JavaScript JS,CSS,PHP",,"gt3 solo blocks,gutenberg,gutenberg addon,Gutenberg blocks,gutenberg blocks plugin,gutenberg extension,gutenberg solo blocks,new gutenberg blocks,premium gutenberg blocks,responsive gutenberg blocks,solo blocks,soloblocks,wordpress blocks,wordpress gutenberg blocks,wordpress solo blocks",https://codecanyon.net/item/soloblocks-blocks-for-wordpress-gutenberg-editor/22611122?s_rank=59,24 September 18,"IE10,IE11,Firefox,Safari,Chrome,Edge",<span class='dfirst'>Now you can<strong>Download SoloBlocks Blocks for WordPress Gutenberg Editor</strong> free.. <strong>Buy SoloBlocks</strong> plugin and install it for your client.. This wordpress plugin was released on 19 September 18 and updated on 24 September 18. Also it is compatible with .</span><span class='dsecond'>What can you do with this wp plugin?</span> <span class='desctheme'> is an assemblage of unique blocks specifically designed for Gutenberg – a new WordPress visual editor bringing fresh blogging experience. Gutenberg blocks are absolutely fresh solutions for composing posts in WordPress. This is an exclusive approach to blogging and creating content for WordPress websites.</span> <span class='dthird'>Are you thinking of buying SoloBlocks plugin? Let's check out:</span>,GT3themes,
